41.929774282,-87.708564826
41.918486666,-87.721703988
41.884090949,-87.659532917
41.837651929,-87.641404086
41.911228802,-87.680934463
41.886804439,-87.64463456
41.711803999,-87.616315882
41.928772694,-87.706560763
41.855524939,-87.6978538
41.859936038,-87.623980263
41.745556427,-87.561278519
41.781765728,-87.697123351
41.776870582,-87.676278078
41.71853157,-87.648001884
41.739359241,-87.725227761
41.80169033,-87.703792065
41.872646393,-87.629615264
41.905962286,-87.680392966
41.86661375,-87.62413407
41.970187308,-87.716495394
41.91004716,-87.670112438
41.893957888,-87.765362648
42.011868433,-87.665887514
41.677661758,-87.652872258
41.753906366,-87.611358003
41.887413474,-87.714497528
41.754053145,-87.659465414
41.924669446,-87.711491883
41.870389764,-87.625902397
41.797963022,-87.728198426
41.88922516,-87.630193562
41.753812427,-87.612568465
41.938593616,-87.764963064
41.684093864,-87.670611218
41.929810236,-87.684372327
41.844162699,-87.695199039
41.775409618,-87.660459052
41.9211998,-87.792036506
41.915203654,-87.639931423
41.749841038,-87.552860793
41.840876516,-87.625207355
41.794617681,-87.674321919
41.874029235,-87.677318051
41.883967957,-87.63979554
41.761757156,-87.694176178
41.723645571,-87.618492036
41.908195537,-87.68077799
41.792185121,-87.790002651
41.876645737,-87.635171022
41.80169033,-87.703792065
41.967478197,-87.732950853
41.889453169,-87.627994833
41.805869465,-87.585195364
41.752090412,-87.653779875
41.900038273,-87.715246204
41.976290414,-87.905227221
41.853058663,-87.650190508
41.875250729,-87.726797963
41.682550291,-87.653018441
41.885743336,-87.629846139
41.852835409,-87.633168974
42.005267663,-87.704592651
41.908195265,-87.680730234
41.931451621,-87.752593807
41.890732628,-87.637999874
41.677865485,-87.602039487
41.904370109,-87.631460067
41.891694878,-87.626155832
41.687119881,-87.679542525
41.750895099,-87.599111301
41.79798376,-87.723298581
41.975883462,-87.690340565
41.866371702,-87.708624478
41.669692141,-87.63682977
41.889203579,-87.631600408
41.907773204,-87.682277478
41.880218347,-87.639634122
41.975260528,-87.69230329
41.872924943,-87.744991122
41.897712707,-87.749630522
41.935544796,-87.642824077
41.70284418,-87.667939552
41.684160442,-87.66269195
41.691611069,-87.62871049
41.931772529,-87.782064883
41.780052052,-87.683662683
41.918578314,-87.636183854
41.823559787,-87.637714542
41.871799513,-87.632936347
41.95697111,-87.755509263
41.99826267,-87.687459173
41.976290414,-87.905227221
41.815835041,-87.66930983
41.745320376,-87.606283743
41.796734309,-87.69388377
41.873839312,-87.669102656
41.858219353,-87.704754002
41.90579466,-87.670296048
41.874363279,-87.643013039
41.892753031,-87.624193896
41.908237096,-87.678437417
41.883935022,-87.683426607
41.759305965,-87.647905418
41.754611553,-87.579718163
41.971690989,-87.772652453
41.873920047,-87.684181646
41.775834643,-87.615515144
41.789621208,-87.78292879
41.847842954,-87.733949655
41.896689489,-87.685233
41.808187634,-87.683866331
41.895548745,-87.637543608
41.992508755,-87.66034393
41.894803999,-87.633305784
41.721224303,-87.662042967
41.819664374,-87.665234771
41.893480675,-87.658416854
41.938145806,-87.680741039
41.892631803,-87.618362824
41.749789462,-87.671911195
41.894784767,-87.634653959
41.842969734,-87.623323604
41.90393347,-87.629168941
41.932338602,-87.754886369
41.827955929,-87.659318353
41.929808657,-87.799111508
41.920028375,-87.786898588
41.920028288,-87.786880217
41.808626101,-87.739534943
41.794730757,-87.593293757
41.872845251,-87.6470572
41.917498227,-87.696372212
41.93990164,-87.654626945
41.943056436,-87.649362967
41.893893173,-87.615127644
41.816792881,-87.608062183
41.886363256,-87.64749279
41.872609435,-87.682443524
41.7771799,-87.637460736
41.91432493,-87.710199841
41.942138588,-87.673529134
41.904473552,-87.674868515
41.904387697,-87.637506421
41.678519693,-87.662497935
41.859269673,-87.666191925
41.877633028,-87.633713529
41.899641943,-87.714012153
41.889602962,-87.629598125
41.896461959,-87.643810896
41.772112315,-87.670604133
41.710744529,-87.566969114
41.968210572,-87.730792843
41.75341953,-87.646542419
41.978956196,-87.775170522
41.695717022,-87.700967271
41.753812427,-87.612568465
41.99071105,-87.8056468
41.877633028,-87.633713529
41.935984136,-87.7551254
41.699081601,-87.622103672
41.800148326,-87.589101804
41.881890812,-87.721436189
41.975798373,-87.752639755
41.95693591,-87.758336814
41.923672617,-87.786301606
41.98251299,-87.69913778
41.940100353,-87.71865262
41.924773771,-87.700948286
41.822549711,-87.665424905
41.902636812,-87.772955776
41.752633897,-87.704905662
41.954479259,-87.655152427
41.810768138,-87.684507864
41.873379849,-87.642392089
41.854726012,-87.691867552
41.736148121,-87.629070243
41.750772111,-87.624538423
41.79631217,-87.755073327
41.777758401,-87.776826934
41.806069242,-87.668548735
41.784102453,-87.723686844
41.894947739,-87.75475375
41.811566893,-87.66869731
41.89811722,-87.728631238
41.910677544,-87.631655489
41.968257372,-87.726133447
41.777577536,-87.615558035
41.947548888,-87.780315234
41.810627063,-87.613824655
41.906600585,-87.767024959
41.9039352,-87.629003616
41.901217182,-87.667434152
41.844322487,-87.718968346
41.976290414,-87.905227221
41.823264845,-87.673301812
41.750050445,-87.634407976
41.881154091,-87.687137956
41.761767254,-87.590879664
41.74760602,-87.568604989
41.876607115,-87.651581112
41.850637947,-87.718625296
41.920795574,-87.787803302
41.756164455,-87.552538628
41.877494027,-87.674712257
41.904504612,-87.63146594
41.925177272,-87.714566332
41.891812307,-87.714462415
41.706736767,-87.659187025
41.938145806,-87.680741039
41.82312334,-87.674466286
41.732214483,-87.625328663
41.717800371,-87.567822975
41.68524029,-87.629413356
41.788987036,-87.74147999
41.772541128,-87.640487625
41.78701723,-87.645505595
41.744594965,-87.556251559
41.753367468,-87.642892778
41.951796809,-87.677113092
41.736972756,-87.693091975
41.792102068,-87.794510184
41.727583884,-87.563310782
41.878680448,-87.766430642
41.751148898,-87.613195613
41.769661943,-87.644525308
41.844162699,-87.695199039
41.74439245,-87.652358672
41.950305928,-87.777288009
41.96522479,-87.719381893
41.81863645,-87.653740801
42.005384054,-87.709326751
41.760104924,-87.691685547
41.91074006,-87.632455702
41.877156384,-87.681427999
41.754592961,-87.741528537
41.981051896,-87.668375719
41.850761529,-87.639174358
41.932919183,-87.679008213
41.938999314,-87.650549394
41.83561309,-87.694979404
41.887676641,-87.648687002
41.958236978,-87.752402147
41.6772281,-87.61498301
41.792394753,-87.58388525
41.942307329,-87.760151719
41.908311126,-87.682286707
41.848178232,-87.683087629
41.741239038,-87.634049179
41.764528868,-87.633422463
41.918616244,-87.655815207
41.924298962,-87.792815055
41.894645167,-87.665618215
41.952797004,-87.752216267
41.83241064,-87.618149095
41.778257507,-87.679831207
41.865397377,-87.640660777
41.756772166,-87.722175346
41.916845215,-87.653324464
41.955436401,-87.679652922
41.828101524,-87.703338906
41.813116223,-87.693130264
41.956449251,-87.700760229
41.801371658,-87.660642287
41.853596368,-87.633300156
41.726090769,-87.644554978
41.886511115,-87.618196037
41.763125911,-87.661357144
41.735033879,-87.545782092
41.677186416,-87.628640902
41.72027523,-87.666836691
41.906662897,-87.642088422
41.866472066,-87.651027966
41.904272013,-87.667519961
41.893281677,-87.627596446
41.69223831,-87.612146881
41.895218233,-87.734186392
41.968284626,-87.724026178
41.860139578,-87.709144009
41.887640628,-87.619340283
41.799564748,-87.74171641
41.781859552,-87.687380582
41.745545851,-87.703494364
41.73625535,-87.62820806
41.787021413,-87.627197364
41.760277999,-87.668548756
41.928584866,-87.742561673
41.947104606,-87.642107518
41.932892608,-87.64033523
41.90970253,-87.6746017
41.741563224,-87.703379388
41.765936318,-87.720801764
41.722133485,-87.59934358
41.747870292,-87.549183485
41.883074281,-87.651409543
41.720477026,-87.535289615
41.89000579,-87.712279929
41.759682857,-87.618337795
41.959062273,-87.733059272
41.86661375,-87.62413407
41.896700196,-87.655246179
41.95132446,-87.767824012
41.910370518,-87.683955741
41.736251501,-87.644310859
41.886337253,-87.620687893
41.910074692,-87.77767771
41.794727026,-87.587624299
41.892631803,-87.618362824
41.732067319,-87.606158443
41.906800575,-87.735029575
41.940091425,-87.641367298
41.876493842,-87.626044379
41.871227331,-87.653253778
41.793885009,-87.626773652
41.872013415,-87.627533053
41.963008684,-87.654760481
41.924523024,-87.723590223
41.781989896,-87.688600214
41.76713655,-87.568922933
41.965683609,-87.672521428
41.92522233,-87.725571567
41.909498816,-87.756066167
41.775072448,-87.774712816
41.683819009,-87.672444492
41.908828491,-87.724055542
41.805869465,-87.585195364
41.777503106,-87.61726366
41.874348471,-87.644202849
41.722359092,-87.584124547
41.980812049,-87.692795614
41.976044642,-87.753042055
41.788983904,-87.591541086
41.731336828,-87.662934189
41.881956205,-87.700089065
41.881950166,-87.633335938
41.883195884,-87.739506008
41.722168677,-87.596694775
41.713692671,-87.663245759
41.789203477,-87.591545888
41.909074617,-87.726485228
41.751749708,-87.660237119
41.780523074,-87.669091306
41.951584219,-87.649617365
41.742058902,-87.570949948
41.964351026,-87.66654181
41.904579871,-87.640696598
41.897895128,-87.624096605
41.876607964,-87.627644063
41.910467789,-87.751766395
41.873635421,-87.710081187
41.903179264,-87.677919727
41.961554669,-87.754019205
41.890824988,-87.630183362
41.660805011,-87.638941986
41.90816095,-87.733830266
41.794088699,-87.631799109
41.750199595,-87.631863074
41.729200758,-87.644668296
41.895074928,-87.742011123
41.799159351,-87.603915112
41.779944477,-87.698288928
41.976290414,-87.905227221
41.865400307,-87.727592286
41.816548176,-87.622474627
41.756249125,-87.634743877
41.928287867,-87.643078736
41.987632898,-87.773384337
41.755013433,-87.717618167
41.830378532,-87.62323894
41.684868785,-87.658057133
41.751452878,-87.624567581
41.889453169,-87.627994833
41.908849952,-87.646645976
41.891690385,-87.626317482
41.908439851,-87.630122341
41.895837291,-87.702210849
41.889976668,-87.715020015
41.686024852,-87.609481488
41.887676641,-87.648687002
41.765533359,-87.722433103
41.970750356,-87.717096715
41.836385231,-87.66571041
41.916160944,-87.635780288
41.904104846,-87.751952714
41.824621398,-87.631330145
41.888934107,-87.75619259
41.871481219,-87.676121463
41.773938066,-87.610656815
41.746765368,-87.602624951
41.747038424,-87.640956117
41.95675078,-87.669117379
41.783872779,-87.686212731
41.938882329,-87.661889437
41.956726462,-87.700768517
41.992541921,-87.711475408
41.692765404,-87.714309098
41.904560965,-87.672410051
41.929611491,-87.650112977
41.775543828,-87.633317379
41.951258958,-87.772934481
41.877462304,-87.763166031
41.779043228,-87.615596685
41.963226081,-87.698523851
41.858418813,-87.666167731
41.673413952,-87.626123492
41.695908161,-87.595822806
41.752042063,-87.612522305
41.978617113,-87.669680906
41.973388794,-87.666260001
41.772054931,-87.625110666
41.932186447,-87.686266631
41.752881737,-87.56262002
41.979494132,-87.695133191
41.83055261,-87.661294527
41.877723389,-87.767125757
41.80036463,-87.703753695
41.874772171,-87.745058632
41.954481026,-87.654986972
41.758461159,-87.612113284
41.788357149,-87.679944988
41.912722513,-87.65317718
41.808915493,-87.689339006
41.925926985,-87.670411006
41.785679126,-87.670435099
41.895074928,-87.742011123
41.932169842,-87.688192539
41.887728054,-87.662513515
41.844244706,-87.694647718
41.942792581,-87.722794995
41.888599915,-87.632510468
41.72242127,-87.623751157
41.742959421,-87.62682291
41.920112165,-87.787783402
41.794126601,-87.75867948
41.73464729,-87.576877676
41.776896199,-87.670228592
41.901304933,-87.680807747
41.928476155,-87.773442615
41.976786319,-87.689853389
41.891130177,-87.761263224
41.9786015,-87.659931368
41.705299204,-87.626828869
